CallTimestamp,Call Type,EmployeeID,Call Duration,WaitTime,CallDate,CallTime
25-06-2021 08:45,1,K273930,508,195,25-06-2021,08:45:00
25-06-2021 08:53,1,U194381,1412,0,25-06-2021,08:53:00
25-06-2021 08:54,3,L736768,386,0,25-06-2021,08:54:00
25-06-2021 09:07,1,I543040,1391,15,25-06-2021,09:07:00
25-06-2021 09:13,3,K418200,619,0,25-06-2021,09:13:00
25-06-2021 09:13,3,G727038,1460,19,25-06-2021,09:13:00
25-06-2021 09:13,3,I281837,213,0,25-06-2021,09:13:00
25-06-2021 09:22,3,S564705,1039,17,25-06-2021,09:22:00
25-06-2021 09:23,1,K273930,771,29,25-06-2021,09:23:00
25-06-2021 09:27,3,E137708,201,25,25-06-2021,09:27:00
25-06-2021 09:36,2,J192194,1048,0,25-06-2021,09:36:00
25-06-2021 09:37,3,E243130,633,22,25-06-2021,09:37:00
25-06-2021 09:40,1,G586239,23,0,25-06-2021,09:40:00
25-06-2021 09:50,3,J419954,99,0,25-06-2021,09:50:00
25-06-2021 09:59,1,X110622,1271,1,25-06-2021,09:59:00
25-06-2021 10:23,3,T387561,1256,0,25-06-2021,10:23:00
25-06-2021 10:24,2,U641256,124,0,25-06-2021,10:24:00
25-06-2021 10:27,1,K418200,395,29,25-06-2021,10:27:00
25-06-2021 10:34,3,U194381,982,21,25-06-2021,10:34:00
25-06-2021 10:45,3,O856292,446,24,25-06-2021,10:45:00
25-06-2021 10:53,1,F542348,1088,23,25-06-2021,10:53:00
25-06-2021 11:08,2,E988252,86,0,25-06-2021,11:08:00
25-06-2021 11:25,1,A166733,1407,25,25-06-2021,11:25:00
25-06-2021 11:41,1,V732706,1353,20,25-06-2021,11:41:00
25-06-2021 11:57,3,X825147,722,0,25-06-2021,11:57:00
25-06-2021 11:57,1,C206355,1075,0,25-06-2021,11:57:00
25-06-2021 12:19,3,H438047,1413,0,25-06-2021,12:19:00
25-06-2021 12:39,3,J419954,897,0,25-06-2021,12:39:00
25-06-2021 12:49,1,C319958,1381,114,25-06-2021,12:49:00
25-06-2021 12:54,1,U194381,674,6,25-06-2021,12:54:00
25-07-2021 01:00,2,H438047,615,17,25-07-2021,01:00:00
25-07-2021 01:04,3,T659609,1306,0,25-07-2021,01:04:00
25-07-2021 01:07,2,V126561,1468,0,25-07-2021,01:07:00
25-07-2021 01:16,2,A475155,520,0,25-07-2021,01:16:00
25-07-2021 01:16,3,X991580,961,17,25-07-2021,01:16:00
25-07-2021 01:27,2,T387561,545,29,25-07-2021,01:27:00
25-07-2021 01:47,3,D774655,388,3,25-07-2021,01:47:00
25-07-2021 01:50,3,C319958,1368,166,25-07-2021,01:50:00
25-07-2021 01:52,3,G727038,622,0,25-07-2021,01:52:00
25-07-2021 01:53,3,U559430,1073,248,25-07-2021,01:53:00
25-07-2021 01:58,1,V732706,739,12,25-07-2021,01:58:00
25-07-2021 02:03,3,J173690,129,8,25-07-2021,02:03:00
25-07-2021 02:11,2,K915074,902,14,25-07-2021,02:11:00
25-07-2021 02:15,3,K669566,1090,15,25-07-2021,02:15:00
25-07-2021 02:16,2,T659609,341,5,25-07-2021,02:16:00
25-07-2021 02:16,3,H438047,722,9,25-07-2021,02:16:00
25-07-2021 02:24,3,J419954,1195,0,25-07-2021,02:24:00
25-07-2021 02:35,3,S704443,707,3,25-07-2021,02:35:00
25-07-2021 02:39,2,N470942,160,0,25-07-2021,02:39:00
25-07-2021 03:08,3,E988252,1246,26,25-07-2021,03:08:00
25-07-2021 03:10,3,N620104,999,27,25-07-2021,03:10:00
25-07-2021 03:15,2,N470942,821,27,25-07-2021,03:15:00
25-07-2021 03:19,3,P203824,960,12,25-07-2021,03:19:00
25-07-2021 03:38,3,O856292,739,131,25-07-2021,03:38:00
25-07-2021 03:39,3,K418200,1410,0,25-07-2021,03:39:00
25-07-2021 03:40,1,K669566,1292,0,25-07-2021,03:40:00
25-07-2021 03:49,1,K418200,741,29,25-07-2021,03:49:00
25-07-2021 03:55,3,X991580,514,217,25-07-2021,03:55:00
25-07-2021 04:16,3,J632516,716,25,25-07-2021,04:16:00
25-07-2021 04:27,3,J632516,378,16,25-07-2021,04:27:00
25-07-2021 04:46,2,T387561,1259,28,25-07-2021,04:46:00
25-07-2021 04:47,3,T398672,113,0,25-07-2021,04:47:00
25-07-2021 04:49,2,T664783,482,9,25-07-2021,04:49:00
25-07-2021 04:53,2,J549755,23,146,25-07-2021,04:53:00
25-07-2021 04:53,2,Y193775,547,0,25-07-2021,04:53:00
25-07-2021 04:55,3,Q921541,464,0,25-07-2021,04:55:00
25-07-2021 04:57,1,V732706,262,25,25-07-2021,04:57:00
25-07-2021 05:01,3,X110622,1009,10,25-07-2021,05:01:00
25-07-2021 05:06,2,L736768,1365,18,25-07-2021,05:06:00
25-07-2021 05:08,3,I543040,584,1,25-07-2021,05:08:00
25-07-2021 05:11,1,X110622,224,26,25-07-2021,05:11:00
25-07-2021 05:12,2,V828034,181,6,25-07-2021,05:12:00
25-07-2021 05:16,1,T664783,1519,0,25-07-2021,05:16:00
25-07-2021 05:17,2,G727038,189,9,25-07-2021,05:17:00
25-07-2021 05:55,3,K222775,316,9,25-07-2021,05:55:00
25-07-2021 05:56,1,F533051,542,0,25-07-2021,05:56:00
25-07-2021 06:07,1,T387561,1300,218,25-07-2021,06:07:00
25-07-2021 06:09,3,C319958,559,0,25-07-2021,06:09:00
25-07-2021 06:11,3,I992869,940,23,25-07-2021,06:11:00
25-07-2021 06:18,1,B861430,675,0,25-07-2021,06:18:00
25-07-2021 06:24,1,M794992,309,25,25-07-2021,06:24:00
25-07-2021 06:25,3,A166733,934,29,25-07-2021,06:25:00
25-07-2021 06:30,3,E243130,1213,0,25-07-2021,06:30:00
25-07-2021 06:32,3,K915074,839,0,25-07-2021,06:32:00
25-07-2021 06:36,3,V732706,37,27,25-07-2021,06:36:00
25-07-2021 06:43,1,U641256,675,0,25-07-2021,06:43:00
25-07-2021 06:51,3,K273930,505,203,25-07-2021,06:51:00
25-07-2021 07:06,3,K222775,1486,6,25-07-2021,07:06:00
25-07-2021 07:11,2,J632516,1305,13,25-07-2021,07:11:00
25-07-2021 07:15,3,E778362,1517,0,25-07-2021,07:15:00
25-07-2021 07:21,3,J173690,1330,0,25-07-2021,07:21:00
25-07-2021 07:24,2,T664783,799,15,25-07-2021,07:24:00
25-07-2021 07:34,1,J419954,447,4,25-07-2021,07:34:00
25-07-2021 07:49,3,Y193775,162,286,25-07-2021,07:49:00
25-07-2021 07:49,2,E778362,1176,88,25-07-2021,07:49:00
25-07-2021 07:53,2,B971624,210,16,25-07-2021,07:53:00
25-07-2021 08:04,3,L736768,1114,29,25-07-2021,08:04:00
25-07-2021 08:19,2,E988252,1199,29,25-07-2021,08:19:00
25-07-2021 08:27,2,A166733,60,8,25-07-2021,08:27:00
25-07-2021 08:27,3,K222775,1302,0,25-07-2021,08:27:00
25-07-2021 08:40,1,U641256,195,216,25-07-2021,08:40:00
25-07-2021 08:43,2,V126561,1394,31,25-07-2021,08:43:00
25-07-2021 08:52,2,M794992,1139,97,25-07-2021,08:52:00
25-07-2021 08:58,2,T659609,235,2,25-07-2021,08:58:00
25-07-2021 08:59,1,V732706,126,0,25-07-2021,08:59:00
25-07-2021 09:00,3,A475155,31,0,25-07-2021,09:00:00
25-07-2021 09:04,3,A475155,173,14,25-07-2021,09:04:00
25-07-2021 09:12,3,K273930,571,8,25-07-2021,09:12:00
25-07-2021 09:24,2,J192194,540,25,25-07-2021,09:24:00
25-07-2021 09:25,2,M855788,842,29,25-07-2021,09:25:00
25-07-2021 09:52,2,C206355,66,28,25-07-2021,09:52:00
25-07-2021 09:57,3,J419954,291,101,25-07-2021,09:57:00
25-07-2021 09:58,2,D774655,1509,23,25-07-2021,09:58:00
25-07-2021 10:00,2,M794992,1499,0,25-07-2021,10:00:00
25-07-2021 10:03,3,J549755,1132,7,25-07-2021,10:03:00
25-07-2021 10:09,3,N620104,628,13,25-07-2021,10:09:00
25-07-2021 10:20,2,D411745,1471,24,25-07-2021,10:20:00
25-07-2021 10:22,2,V732706,1017,3,25-07-2021,10:22:00
25-07-2021 10:30,3,E243130,351,271,25-07-2021,10:30:00
25-07-2021 10:36,2,N119221,1363,21,25-07-2021,10:36:00
25-07-2021 10:39,3,U641256,1105,14,25-07-2021,10:39:00
25-07-2021 10:49,3,O362956,191,26,25-07-2021,10:49:00
25-07-2021 11:20,2,E137708,1370,9,25-07-2021,11:20:00
25-07-2021 11:24,2,E778362,32,12,25-07-2021,11:24:00
25-07-2021 11:38,2,T398672,812,0,25-07-2021,11:38:00
25-07-2021 11:38,2,N119221,1111,0,25-07-2021,11:38:00
25-07-2021 11:50,3,J419954,1171,0,25-07-2021,11:50:00
25-07-2021 12:00,3,V732706,1250,0,25-07-2021,12:00:00
25-07-2021 12:00,3,M855788,156,24,25-07-2021,12:00:00
25-07-2021 12:02,2,G727038,534,0,25-07-2021,12:02:00
25-07-2021 12:12,3,B651033,285,0,25-07-2021,12:12:00
25-07-2021 12:22,1,J192194,638,6,25-07-2021,12:22:00
25-07-2021 12:24,2,E778362,1525,0,25-07-2021,12:24:00
25-07-2021 12:25,2,T387561,623,0,25-07-2021,12:25:00
25-07-2021 12:30,3,B971624,139,25,25-07-2021,12:30:00
25-07-2021 12:37,3,G727038,518,14,25-07-2021,12:37:00
25-07-2021 12:44,3,K273930,1096,2,25-07-2021,12:44:00
25-08-2021 01:03,3,M163408,634,20,25-08-2021,01:03:00
25-08-2021 01:18,3,O362956,394,12,25-08-2021,01:18:00
25-08-2021 01:20,2,Y193775,935,0,25-08-2021,01:20:00
25-08-2021 01:21,3,K669566,372,0,25-08-2021,01:21:00
25-08-2021 01:31,1,E137708,1144,0,25-08-2021,01:31:00
25-08-2021 01:34,1,T398672,941,27,25-08-2021,01:34:00
25-08-2021 01:45,2,J419954,175,21,25-08-2021,01:45:00
25-08-2021 01:45,2,V732706,876,265,25-08-2021,01:45:00
25-08-2021 01:45,1,K222775,1015,0,25-08-2021,01:45:00
25-08-2021 01:52,2,F542348,850,0,25-08-2021,01:52:00
25-08-2021 01:59,3,K669566,1477,0,25-08-2021,01:59:00
25-08-2021 02:01,2,O856292,556,17,25-08-2021,02:01:00
25-08-2021 02:04,3,E778362,97,0,25-08-2021,02:04:00
25-08-2021 02:08,3,V828034,41,0,25-08-2021,02:08:00
25-08-2021 02:09,1,U559430,500,0,25-08-2021,02:09:00
25-08-2021 02:18,2,X409223,1511,0,25-08-2021,02:18:00
25-08-2021 02:24,3,C319958,361,52,25-08-2021,02:24:00
25-08-2021 02:34,3,K915074,459,0,25-08-2021,02:34:00
25-08-2021 02:36,2,G727038,402,1,25-08-2021,02:36:00
25-08-2021 02:44,3,P286634,488,14,25-08-2021,02:44:00
25-08-2021 02:46,3,E137708,273,0,25-08-2021,02:46:00
25-08-2021 02:54,2,C319958,510,154,25-08-2021,02:54:00
25-08-2021 03:06,3,U641256,1332,14,25-08-2021,03:06:00
25-08-2021 03:12,2,U194381,1083,13,25-08-2021,03:12:00
25-08-2021 03:14,1,M855788,1119,21,25-08-2021,03:14:00
25-08-2021 03:18,3,G586239,1035,22,25-08-2021,03:18:00
25-08-2021 03:19,1,E988252,1117,94,25-08-2021,03:19:00
25-08-2021 03:21,3,I543040,1453,0,25-08-2021,03:21:00
25-08-2021 03:27,1,N470942,719,14,25-08-2021,03:27:00
25-08-2021 03:31,2,I543040,173,35,25-08-2021,03:31:00
25-08-2021 03:39,3,K418200,3,0,25-08-2021,03:39:00
25-08-2021 04:22,3,E778362,244,0,25-08-2021,04:22:00
25-08-2021 04:24,3,A166733,170,22,25-08-2021,04:24:00
25-08-2021 04:27,2,E778362,1417,20,25-08-2021,04:27:00
25-08-2021 04:43,1,T387561,1101,8,25-08-2021,04:43:00
25-08-2021 04:54,2,D774655,363,0,25-08-2021,04:54:00
25-08-2021 04:56,3,S704443,1436,1,25-08-2021,04:56:00
25-08-2021 05:04,3,I992869,209,14,25-08-2021,05:04:00
25-08-2021 05:07,1,U641256,869,0,25-08-2021,05:07:00
25-08-2021 05:16,1,Q921541,258,0,25-08-2021,05:16:00
25-08-2021 05:32,3,M794992,399,0,25-08-2021,05:32:00
25-08-2021 05:42,2,E137708,1091,28,25-08-2021,05:42:00
25-08-2021 05:43,3,Y193775,803,0,25-08-2021,05:43:00
25-08-2021 05:48,2,K915074,232,128,25-08-2021,05:48:00
25-08-2021 05:51,2,T659609,1362,0,25-08-2021,05:51:00
25-08-2021 06:04,2,K915074,240,171,25-08-2021,06:04:00
25-08-2021 06:06,1,K273930,1472,0,25-08-2021,06:06:00
25-08-2021 06:18,2,K669566,1467,0,25-08-2021,06:18:00
25-08-2021 06:24,1,A166733,1321,144,25-08-2021,06:24:00
25-08-2021 06:25,1,J192194,168,158,25-08-2021,06:25:00
25-08-2021 07:00,3,E243130,1032,8,25-08-2021,07:00:00
25-08-2021 07:26,2,T659609,808,10,25-08-2021,07:26:00
25-08-2021 07:41,1,U641256,96,11,25-08-2021,07:41:00
25-08-2021 07:44,2,S564705,1318,1,25-08-2021,07:44:00
25-08-2021 07:48,2,E243130,521,12,25-08-2021,07:48:00
25-08-2021 08:03,3,A475155,1279,287,25-08-2021,08:03:00
25-08-2021 08:07,3,X110622,535,126,25-08-2021,08:07:00
25-08-2021 08:09,2,J419954,952,11,25-08-2021,08:09:00
25-08-2021 08:09,2,U559430,528,0,25-08-2021,08:09:00
25-08-2021 08:20,2,U559430,1045,278,25-08-2021,08:20:00
25-08-2021 08:24,1,E988252,1131,0,25-08-2021,08:24:00
25-08-2021 08:43,2,H438047,1310,0,25-08-2021,08:43:00
25-08-2021 08:57,2,T398672,1390,130,25-08-2021,08:57:00
25-08-2021 09:06,3,S274120,197,22,25-08-2021,09:06:00
25-08-2021 09:11,3,D411745,1215,2,25-08-2021,09:11:00
25-08-2021 09:18,3,L736768,495,0,25-08-2021,09:18:00
25-08-2021 09:24,1,S564705,1046,0,25-08-2021,09:24:00
25-08-2021 09:47,2,M794992,1051,245,25-08-2021,09:47:00
25-08-2021 10:05,3,X110622,308,10,25-08-2021,10:05:00
25-08-2021 10:27,3,V228277,849,0,25-08-2021,10:27:00
25-08-2021 10:35,3,Y193775,1407,0,25-08-2021,10:35:00
25-08-2021 10:37,3,S564705,497,19,25-08-2021,10:37:00
25-08-2021 10:49,3,I281837,77,24,25-08-2021,10:49:00
25-08-2021 10:52,1,A475155,768,12,25-08-2021,10:52:00
25-08-2021 10:56,1,E778362,1180,265,25-08-2021,10:56:00
25-08-2021 11:10,2,Y193775,642,12,25-08-2021,11:10:00
25-08-2021 11:28,3,T398672,358,29,25-08-2021,11:28:00
25-08-2021 11:34,3,A475155,317,13,25-08-2021,11:34:00
25-08-2021 11:44,3,N772493,1505,6,25-08-2021,11:44:00
25-08-2021 11:49,2,C319958,1371,21,25-08-2021,11:49:00
25-08-2021 11:58,2,N119221,479,16,25-08-2021,11:58:00
25-08-2021 12:01,3,X991580,1175,0,25-08-2021,12:01:00
25-08-2021 12:01,3,N470942,1214,0,25-08-2021,12:01:00
25-08-2021 12:13,3,A475155,981,6,25-08-2021,12:13:00
25-08-2021 12:40,3,J192194,466,25,25-08-2021,12:40:00
25-08-2021 12:46,3,O362956,86,0,25-08-2021,12:46:00
25-08-2021 12:49,1,K399501,965,1,25-08-2021,12:49:00
25-09-2021 01:14,2,B651033,530,0,25-09-2021,01:14:00
25-09-2021 01:27,3,O856292,798,9,25-09-2021,01:27:00
25-09-2021 01:31,3,M163408,1437,21,25-09-2021,01:31:00
25-09-2021 01:37,2,T398672,681,0,25-09-2021,01:37:00
25-09-2021 01:42,1,N470942,1337,0,25-09-2021,01:42:00
25-09-2021 01:51,2,S564705,329,6,25-09-2021,01:51:00
25-09-2021 01:54,3,N620104,878,28,25-09-2021,01:54:00
25-09-2021 01:54,2,V126561,135,0,25-09-2021,01:54:00
25-09-2021 01:58,3,X825147,656,0,25-09-2021,01:58:00
25-09-2021 02:10,3,X991580,1397,5,25-09-2021,02:10:00
25-09-2021 02:11,2,X110622,116,0,25-09-2021,02:11:00
25-09-2021 02:15,3,F542348,600,0,25-09-2021,02:15:00
25-09-2021 02:16,2,T659609,66,0,25-09-2021,02:16:00
25-09-2021 02:41,3,H438047,1362,22,25-09-2021,02:41:00
25-09-2021 02:57,3,U559430,913,0,25-09-2021,02:57:00
25-09-2021 03:01,2,F533051,369,0,25-09-2021,03:01:00
25-09-2021 03:02,1,G727038,128,191,25-09-2021,03:02:00
25-09-2021 03:04,1,M794992,182,0,25-09-2021,03:04:00
25-09-2021 03:06,3,U641256,866,0,25-09-2021,03:06:00
25-09-2021 03:24,1,A475155,896,0,25-09-2021,03:24:00
25-09-2021 03:37,2,Q921541,1342,9,25-09-2021,03:37:00
25-09-2021 03:43,2,M163408,170,0,25-09-2021,03:43:00
25-09-2021 03:47,3,H438047,1400,0,25-09-2021,03:47:00
25-09-2021 03:55,3,V732706,127,23,25-09-2021,03:55:00
25-09-2021 03:55,3,U559430,369,120,25-09-2021,03:55:00
25-09-2021 03:58,3,K915074,580,24,25-09-2021,03:58:00
25-09-2021 04:15,1,O856292,1182,25,25-09-2021,04:15:00
25-09-2021 04:19,2,L736768,885,1,25-09-2021,04:19:00
25-09-2021 04:31,3,N119221,82,23,25-09-2021,04:31:00
25-09-2021 04:40,2,N620104,1458,4,25-09-2021,04:40:00
25-09-2021 04:47,2,F533051,1513,45,25-09-2021,04:47:00
25-09-2021 04:50,2,P203824,847,0,25-09-2021,04:50:00
25-09-2021 05:06,1,T387561,1069,14,25-09-2021,05:06:00
25-09-2021 05:43,3,B971624,159,0,25-09-2021,05:43:00
25-09-2021 05:55,2,P203824,687,19,25-09-2021,05:55:00
25-09-2021 06:01,1,N620104,873,53,25-09-2021,06:01:00
25-09-2021 06:10,3,I281837,970,12,25-09-2021,06:10:00
25-09-2021 06:16,3,Q921541,548,2,25-09-2021,06:16:00
25-09-2021 06:20,2,V126561,1492,0,25-09-2021,06:20:00
25-09-2021 06:22,2,A475155,787,180,25-09-2021,06:22:00
25-09-2021 06:30,2,G586239,1152,0,25-09-2021,06:30:00
25-09-2021 06:42,3,I281837,865,0,25-09-2021,06:42:00
25-09-2021 06:43,3,I992869,61,0,25-09-2021,06:43:00
25-09-2021 06:49,2,D411745,941,0,25-09-2021,06:49:00
25-09-2021 06:56,3,Q921541,1129,0,25-09-2021,06:56:00
25-09-2021 07:10,3,E778362,720,38,25-09-2021,07:10:00
25-09-2021 07:12,2,E778362,141,23,25-09-2021,07:12:00
25-09-2021 07:13,2,V828034,1524,0,25-09-2021,07:13:00
25-09-2021 07:17,3,N470942,1117,23,25-09-2021,07:17:00
25-09-2021 07:30,1,P203824,1439,20,25-09-2021,07:30:00
25-09-2021 07:37,3,V126561,61,0,25-09-2021,07:37:00
25-09-2021 07:42,2,B971624,1285,0,25-09-2021,07:42:00
25-09-2021 07:49,2,K669566,319,0,25-09-2021,07:49:00
25-09-2021 07:55,2,V828034,911,0,25-09-2021,07:55:00
25-09-2021 07:58,3,A166733,383,0,25-09-2021,07:58:00
25-09-2021 07:58,3,J419954,453,17,25-09-2021,07:58:00
25-09-2021 08:00,3,U559430,1108,28,25-09-2021,08:00:00
25-09-2021 08:04,1,E137708,1454,17,25-09-2021,08:04:00
25-09-2021 08:08,2,M855788,1498,150,25-09-2021,08:08:00
25-09-2021 08:09,1,K418200,351,21,25-09-2021,08:09:00
25-09-2021 08:12,2,D411745,724,0,25-09-2021,08:12:00
25-09-2021 08:18,2,I543040,904,22,25-09-2021,08:18:00
25-09-2021 08:28,2,E243130,1230,0,25-09-2021,08:28:00
25-09-2021 08:34,2,J173690,511,21,25-09-2021,08:34:00
25-09-2021 08:48,1,E778362,361,25,25-09-2021,08:48:00
25-09-2021 08:51,2,M163408,630,64,25-09-2021,08:51:00
25-09-2021 08:56,3,T664783,36,0,25-09-2021,08:56:00
25-09-2021 08:57,3,X110622,195,0,25-09-2021,08:57:00
25-09-2021 08:58,2,N620104,285,166,25-09-2021,08:58:00
25-09-2021 09:12,2,J419954,127,17,25-09-2021,09:12:00
25-09-2021 09:18,3,N620104,362,0,25-09-2021,09:18:00
25-09-2021 09:28,3,I281837,789,21,25-09-2021,09:28:00
25-09-2021 09:28,3,F533051,910,20,25-09-2021,09:28:00
25-09-2021 09:34,3,F542348,283,0,25-09-2021,09:34:00
25-09-2021 09:42,3,K222775,480,58,25-09-2021,09:42:00
25-09-2021 09:51,2,C319958,273,0,25-09-2021,09:51:00
25-09-2021 09:51,2,P286634,766,29,25-09-2021,09:51:00
25-09-2021 09:52,3,P286634,1303,29,25-09-2021,09:52:00
25-09-2021 09:55,3,P203824,914,0,25-09-2021,09:55:00
25-09-2021 10:06,2,E778362,1172,12,25-09-2021,10:06:00
25-09-2021 10:12,2,B971624,776,0,25-09-2021,10:12:00
25-09-2021 10:25,3,Q921541,1131,0,25-09-2021,10:25:00
25-09-2021 10:27,3,M855788,1259,21,25-09-2021,10:27:00
25-09-2021 10:29,2,C319958,1491,14,25-09-2021,10:29:00
25-09-2021 10:31,2,Q921541,1260,9,25-09-2021,10:31:00
25-09-2021 10:43,3,I992869,20,0,25-09-2021,10:43:00
25-09-2021 10:51,1,E988252,634,0,25-09-2021,10:51:00
25-09-2021 10:54,3,D411745,404,27,25-09-2021,10:54:00
25-09-2021 11:05,3,X991580,15,303,25-09-2021,11:05:00
25-09-2021 11:10,3,M163408,133,3,25-09-2021,11:10:00
25-09-2021 11:11,1,N620104,750,0,25-09-2021,11:11:00
25-09-2021 11:18,3,F533051,805,14,25-09-2021,11:18:00
25-09-2021 11:22,3,M794992,262,3,25-09-2021,11:22:00
25-09-2021 11:33,3,N772493,1301,0,25-09-2021,11:33:00
25-09-2021 11:34,2,T387561,1365,10,25-09-2021,11:34:00
25-09-2021 11:51,3,N470942,1238,0,25-09-2021,11:51:00
25-09-2021 12:09,1,N772493,494,3,25-09-2021,12:09:00
25-09-2021 12:13,3,O856292,758,26,25-09-2021,12:13:00
25-09-2021 12:23,3,U641256,439,21,25-09-2021,12:23:00
25-09-2021 12:25,3,I281837,356,15,25-09-2021,12:25:00
25-09-2021 12:26,2,K418200,593,45,25-09-2021,12:26:00
25-09-2021 12:28,2,H438047,104,11,25-09-2021,12:28:00
25-09-2021 12:28,3,Q921541,974,99,25-09-2021,12:28:00
25-09-2021 12:35,2,U641256,410,4,25-09-2021,12:35:00
25-10-2021 01:00,1,M794992,850,0,25-10-2021,01:00:00
25-10-2021 01:03,1,J632516,176,0,25-10-2021,01:03:00
25-10-2021 01:11,3,V228277,548,28,25-10-2021,01:11:00
25-10-2021 01:12,3,Y193775,944,24,25-10-2021,01:12:00
25-10-2021 01:18,1,C206355,861,0,25-10-2021,01:18:00
25-10-2021 01:40,2,J419954,292,0,25-10-2021,01:40:00
25-10-2021 01:45,3,J632516,967,0,25-10-2021,01:45:00
25-10-2021 01:57,2,M163408,732,8,25-10-2021,01:57:00
25-10-2021 01:59,2,V126561,418,3,25-10-2021,01:59:00
25-10-2021 02:10,3,K669566,390,173,25-10-2021,02:10:00
25-10-2021 02:12,3,A475155,1131,210,25-10-2021,02:12:00
25-10-2021 02:28,2,V228277,1308,0,25-10-2021,02:28:00
25-10-2021 02:29,2,U194381,541,0,25-10-2021,02:29:00
25-10-2021 02:42,3,K399501,1086,79,25-10-2021,02:42:00
25-10-2021 02:48,3,S704443,931,0,25-10-2021,02:48:00
25-10-2021 02:55,2,B971624,487,5,25-10-2021,02:55:00
25-10-2021 02:57,3,S564705,246,0,25-10-2021,02:57:00
25-10-2021 03:07,3,K222775,30,297,25-10-2021,03:07:00
25-10-2021 03:19,3,Y193775,549,4,25-10-2021,03:19:00
25-10-2021 03:21,1,T664783,1316,0,25-10-2021,03:21:00
25-10-2021 03:40,1,X409223,374,12,25-10-2021,03:40:00
25-10-2021 03:42,3,J173690,1333,0,25-10-2021,03:42:00
25-10-2021 03:43,2,V228277,518,25,25-10-2021,03:43:00
25-10-2021 03:54,3,B971624,298,10,25-10-2021,03:54:00
25-10-2021 03:55,2,K915074,606,0,25-10-2021,03:55:00
25-10-2021 03:57,3,K399501,513,21,25-10-2021,03:57:00
25-10-2021 04:16,2,H438047,1510,8,25-10-2021,04:16:00
25-10-2021 04:28,2,M163408,1002,0,25-10-2021,04:28:00
25-10-2021 04:29,2,S274120,1480,0,25-10-2021,04:29:00
25-10-2021 04:34,2,V126561,1321,0,25-10-2021,04:34:00
25-10-2021 04:57,3,B861430,855,8,25-10-2021,04:57:00
25-10-2021 05:11,3,M855788,794,0,25-10-2021,05:11:00
25-10-2021 05:28,3,B971624,478,0,25-10-2021,05:28:00
25-10-2021 05:40,2,T398672,921,254,25-10-2021,05:40:00
25-10-2021 06:01,3,I992869,440,146,25-10-2021,06:01:00
25-10-2021 06:06,2,D411745,453,0,25-10-2021,06:06:00
25-10-2021 06:12,2,T664783,522,9,25-10-2021,06:12:00
25-10-2021 06:19,1,T387561,156,0,25-10-2021,06:19:00
25-10-2021 06:20,2,V126561,1014,0,25-10-2021,06:20:00
25-10-2021 06:30,1,T398672,1408,0,25-10-2021,06:30:00
25-10-2021 06:36,2,K418200,59,27,25-10-2021,06:36:00
25-10-2021 06:59,3,G727038,825,17,25-10-2021,06:59:00
25-10-2021 07:08,3,U194381,980,0,25-10-2021,07:08:00
25-10-2021 07:10,2,E243130,194,5,25-10-2021,07:10:00
25-10-2021 07:18,3,U559430,935,0,25-10-2021,07:18:00
25-10-2021 07:18,3,A166733,142,0,25-10-2021,07:18:00
25-10-2021 07:20,3,U194381,493,25,25-10-2021,07:20:00
25-10-2021 07:22,2,K222775,788,7,25-10-2021,07:22:00
25-10-2021 07:29,3,X991580,1523,30,25-10-2021,07:29:00
25-10-2021 07:30,3,E778362,399,0,25-10-2021,07:30:00
25-10-2021 07:34,3,M855788,781,15,25-10-2021,07:34:00
25-10-2021 07:47,3,J419954,886,13,25-10-2021,07:47:00
25-10-2021 08:16,2,P203824,829,14,25-10-2021,08:16:00
25-10-2021 08:28,3,M163408,1062,21,25-10-2021,08:28:00
25-10-2021 08:31,3,J173690,317,29,25-10-2021,08:31:00
25-10-2021 08:53,3,A475155,138,29,25-10-2021,08:53:00
25-10-2021 08:58,3,F533051,501,0,25-10-2021,08:58:00
25-10-2021 09:05,3,K222775,1201,22,25-10-2021,09:05:00
25-10-2021 09:27,2,U641256,1252,21,25-10-2021,09:27:00
25-10-2021 09:28,1,J419954,1348,0,25-10-2021,09:28:00
25-10-2021 09:36,3,V126561,1532,15,25-10-2021,09:36:00
25-10-2021 09:39,1,I992869,606,29,25-10-2021,09:39:00
25-10-2021 09:47,2,K399501,941,0,25-10-2021,09:47:00
25-10-2021 09:48,2,J632516,285,22,25-10-2021,09:48:00
25-10-2021 09:51,3,A166733,457,0,25-10-2021,09:51:00
25-10-2021 09:51,3,G727038,154,22,25-10-2021,09:51:00
25-10-2021 10:03,3,K273930,1300,105,25-10-2021,10:03:00
25-10-2021 10:07,2,F542348,790,0,25-10-2021,10:07:00
25-10-2021 10:15,1,X825147,303,0,25-10-2021,10:15:00
25-10-2021 10:27,2,U194381,679,17,25-10-2021,10:27:00
25-10-2021 10:35,2,N119221,823,8,25-10-2021,10:35:00
25-10-2021 11:01,2,X110622,157,265,25-10-2021,11:01:00
25-10-2021 11:05,3,I543040,360,28,25-10-2021,11:05:00
25-10-2021 11:07,3,O362956,1439,0,25-10-2021,11:07:00
25-10-2021 11:15,1,M794992,934,0,25-10-2021,11:15:00
25-10-2021 11:15,2,V126561,441,195,25-10-2021,11:15:00
25-10-2021 11:28,2,P286634,1079,0,25-10-2021,11:28:00
25-10-2021 11:34,1,K915074,1476,0,25-10-2021,11:34:00
